nombre,tipo,precio,barrio,lat,long
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
"We Will Rock You, el musical",evento,,No encontrado,,
"We Will Rock You, el musical",evento,medio,No encontrado,,
Whitney Houston Hologram Tour,evento,bajo,No encontrado,,
Whitney Houston Hologram Tour,evento,bajo,No encontrado,,
Whitney Houston Hologram Tour,evento,bajo,No encontrado,,
Whitney Houston Hologram Tour,evento,bajo,No encontrado,,
Whitney Houston Hologram Tour,evento,bajo,No encontrado,,
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,bajo,Palacio,40.4223279,-3.7088585
"1, 2, 3... ¡Magia! - Javi Rufo",evento,,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,bajo,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,bajo,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,bajo,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,bajo,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,bajo,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,bajo,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,,Palacio,40.4223279,-3.7088585
Magia en juego - Javi Rufo,evento,bajo,Palacio,40.4223279,-3.7088585
VÍNCULOS de Javi Rufo,evento,alto,Sol,40.4196567,-3.6998135
"La Granja de Zenón – ""El Gran Gallo""",evento,bajo,Palacio,40.4217903,-3.7086754
Disney On Ice Madrid 2024,evento,bajo,Goya,40.423930600000006,-3.6742277376233554
Disney On Ice Madrid 2024,evento,,Goya,40.423930600000006,-3.6742277376233554
Disney On Ice Madrid 2024,evento,bajo,Goya,40.423930600000006,-3.6742277376233554
Disney On Ice Madrid 2024,evento,,Goya,40.423930600000006,-3.6742277376233554
Disney On Ice Madrid 2024,evento,bajo,Goya,40.423930600000006,-3.6742277376233554
Disney On Ice Madrid 2024,evento,,Goya,40.423930600000006,-3.6742277376233554
Disney On Ice Madrid 2024,evento,bajo,Goya,40.423930600000006,-3.6742277376233554
La Flauta Mágica. Tu primera ópera,evento,bajo,Cortes,40.4181727,-3.6963263
La Flauta Mágica. Tu Primera Ópera,evento,bajo,Cortes,40.4181727,-3.6963263
La Flauta Mágica. Tu Primera Ópera,evento,bajo,Cortes,40.4181727,-3.6963263
La Flauta Mágica. Tu Primera Ópera,evento,bajo,Cortes,40.4181727,-3.6963263
La Flauta Mágica. Tu Primera Ópera,evento,bajo,Cortes,40.4181727,-3.6963263
Mocedades - Avanzando hacia el futuro,evento,medio,No encontrado,,
Tito Nieves,evento,medio,No encontrado,,
Rambalaya,evento,bajo,San Isidro,40.3909513,-3.7314889
Pablo Und Destruktion y La Tribu del Trueno,evento,bajo,Sol,40.4189626,-3.7015174
Los Blenders,evento,bajo,Universidad,40.4269196,-3.7077365
Lucas Colman,evento,bajo,Sol,40.4189626,-3.7015174
Mr. Zoom,evento,bajo,Sol,40.4189626,-3.7015174
Featherweight + Oslo Ovnies,evento,bajo,Universidad,40.4269196,-3.7077365
McENROE,evento,bajo,No encontrado,,
Paul Alone,evento,bajo,No encontrado,,
The Magnetics + Begoña Bang Matu,evento,bajo,San Isidro,40.3909513,-3.7314889
Muchachito Bombo Infierno,evento,medio,No encontrado,,
84,evento,medio,No encontrado,,
The Oxys,evento,bajo,San Isidro,40.3909513,-3.7314889
Tarque y la Asociación del Riff,evento,medio,No encontrado,,
Christina Rosenvinge,evento,medio,No encontrado,,
FERNANDOCOSTA - Tirititando,evento,medio,No encontrado,,
Oddliquor - Blindao,evento,bajo,No encontrado,,
Carmen 113,evento,bajo,Sol,40.4189626,-3.7015174
Miniño - Post Amor,evento,bajo,Universidad,40.4269196,-3.7077365
Pedro LaDroga,evento,bajo,Sol,40.4189626,-3.7015174
Calizo,evento,bajo,Sol,40.4189626,-3.7015174
Los Álvarez - Aperitivo RnR con Los Álvarez,evento,bajo,San Isidro,40.3909513,-3.7314889
Egon Soda,evento,bajo,No encontrado,,
Austin TV,evento,bajo,Sol,40.4189626,-3.7015174
Ariel Rot - 25 años hablando solo,evento,medio,No encontrado,,
Israel B - EED1HS,evento,bajo,No encontrado,,
Yoly Saa,evento,bajo,No encontrado,,
Niños Luchando,evento,bajo,Universidad,40.4269196,-3.7077365
Tu Suerte,evento,bajo,Universidad,40.4269196,-3.7077365
Chata Flores,evento,bajo,Universidad,40.4269196,-3.7077365
Mavica,evento,bajo,Universidad,40.4269196,-3.7077365
Flecha Valona,evento,bajo,Universidad,40.4269196,-3.7077365
Julia Amor,evento,bajo,Universidad,40.4269196,-3.7077365
Pinpilinpussies,evento,bajo,Universidad,40.4269196,-3.7077365
Bernal,evento,bajo,Universidad,40.4269196,-3.7077365
Callas en Concierto en Holograma,evento,medio,No encontrado,,
Callas en Concierto en Holograma,evento,bajo,No encontrado,,
Callas en Concierto en Holograma,evento,bajo,No encontrado,,
Scary Pockets,evento,medio,Palacio,40.40881795,-3.710849741830065
Love Yarn Madrid,evento,bajo,No encontrado,,
Love Yarn Madrid,evento,bajo,No encontrado,,
Love Yarn Madrid,evento,bajo,No encontrado,,
Concierto Sinfónico de Abono B16 (Jueves),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono B16 (Viernes),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono B18 (Jueves),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono A15 (Viernes),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono A19 (Viernes),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono A15 (Jueves),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono B18 (Viernes),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono B12 (Viernes),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono A13 (Jueves),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono A17 (Viernes),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono B14 (Jueves),evento,bajo,Embajadores,40.4124685,-3.6991495
Concierto Sinfónico de Abono B8 (Jueves),evento,bajo,Embajadores,40.4124685,-3.6991495
